"Mass","tension","site","treatment","intensity","HC","OC","Class"
217.0870317,"50 kPa","Alaska","flood",3944.3946535,1.08,0.23,"Lignin"
217.0870317,"50 kPa","Alaska","time zero saturation",2584.6115968,1.08,0.23,"Lignin"
217.0870317,"50 kPa","Washington","time zero saturation",1446.1219888,1.08,0.23,"Lignin"
217.108162,"1.5 kPa","Alaska","drought",3726.286092,1.8,0.5,"Protein"
217.108162,"1.5 kPa","Florida","drought",2281.06018066667,1.8,0.5,"Protein"
217.108162,"1.5 kPa","Florida","time zero saturation",1521.05175786667,1.8,0.5,"Protein"
217.108162,"1.5 kPa","Washington","drought",1718.91160086667,1.8,0.5,"Protein"
217.108162,"1.5 kPa","Washington","time zero saturation",402.70555115,1.8,0.5,"Protein"
217.108162,"50 kPa","Alaska","drought",12803.0210442,1.8,0.5,"Protein"
217.108162,"50 kPa","Alaska","flood",3942.993164,1.8,0.5,"Protein"
217.108162,"50 kPa","Florida","drought",5092.589385,1.8,0.5,"Protein"
217.108162,"50 kPa","Florida","time zero saturation",10290.2373853333,1.8,0.5,"Protein"
217.108162,"50 kPa","Washington","flood",2477.527832075,1.8,0.5,"Protein"
217.1234208,"1.5 kPa","Alaska","field moist",3189.9062091,1.29,0.14,"Lignin"
217.1234208,"50 kPa","Alaska","drought",24102.0826843333,1.29,0.14,"Lignin"
217.1234208,"50 kPa","Alaska","field moist",1900.09779863333,1.29,0.14,"Lignin"
217.1234208,"50 kPa","Alaska","flood",3852.9703675,1.29,0.14,"Lignin"
218.1034131,"1.5 kPa","Florida","time zero saturation",5362.85156233333,1.89,0.56,"AminoSugar"
218.1034131,"50 kPa","Alaska","drought",11794.91382,1.89,0.56,"AminoSugar"
218.1034131,"50 kPa","Florida","time zero saturation",12496.09594675,1.89,0.56,"AminoSugar"
219.0299139,"1.5 kPa","Alaska","field moist",2294.0094032,0.73,0.45,"ConHC"
219.0299139,"1.5 kPa","Alaska","flood",2636.748199675,0.73,0.45,"ConHC"
219.0299139,"1.5 kPa","Alaska","time zero saturation",3861.66105133333,0.73,0.45,"ConHC"
219.0299139,"50 kPa","Alaska","drought",5061.7364256,0.73,0.45,"ConHC"
219.0299139,"50 kPa","Alaska","field moist",2388.90749086667,0.73,0.45,"ConHC"
219.0299139,"50 kPa","Alaska","flood",4372.007141,0.73,0.45,"ConHC"
219.0299139,"50 kPa","Alaska","time zero saturation",2864.7009766,0.73,0.45,"ConHC"
219.0299139,"50 kPa","Florida","field moist",2368.04760766667,0.73,0.45,"ConHC"
219.0299139,"50 kPa","Florida","flood",3935.78906874,0.73,0.45,"ConHC"
219.0510495,"1.5 kPa","Florida","time zero saturation",9288.778258,1.5,0.88,"Carb"
219.0510495,"50 kPa","Alaska","drought",7113.92922875,1.5,0.88,"Carb"
219.0510495,"50 kPa","Florida","time zero saturation",20659.5092775,1.5,0.88,"Carb"
219.0662973,"1.5 kPa","Alaska","field moist",2828.2155953,1,0.33,"Lignin"
219.0662973,"1.5 kPa","Alaska","flood",3850.50080863333,1,0.33,"Lignin"
219.0662973,"1.5 kPa","Alaska","time zero saturation",2436.506775,1,0.33,"Lignin"
219.0662973,"50 kPa","Alaska","drought",8752.73335195,1,0.33,"Lignin"
219.0662973,"50 kPa","Alaska","field moist",3117.70349133333,1,0.33,"Lignin"
219.0662973,"50 kPa","Alaska","flood",4937.55017125,1,0.33,"Lignin"
219.0662973,"50 kPa","Alaska","time zero saturation",3044.749927,1,0.33,"Lignin"
219.0662973,"50 kPa","Florida","field moist",1936.97245256667,1,0.33,"Lignin"
219.10268,"1.5 kPa","Alaska","field moist",4218.386326075,1.23,0.23,"Lignin"
219.10268,"1.5 kPa","Alaska","flood",5093.15787893333,1.23,0.23,"Lignin"
219.10268,"1.5 kPa","Alaska","time zero saturation",3353.8071594,1.23,0.23,"Lignin"
219.10268,"50 kPa","Alaska","drought",14767.19873,1.23,0.23,"Lignin"
219.10268,"50 kPa","Alaska","field moist",4815.83544933333,1.23,0.23,"Lignin"
219.10268,"50 kPa","Alaska","flood",5728.128723,1.23,0.23,"Lignin"
219.10268,"50 kPa","Alaska","time zero saturation",4465.0562988,1.23,0.23,"Lignin"
219.1238208,"50 kPa","Florida","time zero saturation",12393.4015286667,2,0.5,"Protein"
219.1390658,"1.5 kPa","Alaska","field moist",3134.9618328,1.43,0.14,"Lignin"
219.1390658,"50 kPa","Alaska","drought",22818.9304934,1.43,0.14,"Lignin"
219.1390658,"50 kPa","Alaska","flood",10417.0964363333,1.43,0.14,"Lignin"
219.1754463,"1.5 kPa","Washington","field moist",1033.56593816667,1.6,0.07,"Lipid"
219.1754463,"1.5 kPa","Washington","time zero saturation",758.808074966667,1.6,0.07,"Lipid"
219.1754463,"50 kPa","Washington","field moist",954.852417125,1.6,0.07,"Lipid"
221.0091797,"1.5 kPa","Alaska","field moist",1993.4437358,0.6,0.6,"ConHC"
221.0091797,"1.5 kPa","Alaska","time zero saturation",4006.421224,0.6,0.6,"ConHC"
221.0091797,"50 kPa","Alaska","field moist",1895.91399133333,0.6,0.6,"ConHC"
221.0091797,"50 kPa","Alaska","flood",2500.903198,0.6,0.6,"ConHC"
221.0091797,"50 kPa","Alaska","time zero saturation",3555.04768866667,0.6,0.6,"ConHC"
221.0455643,"1.5 kPa","Alaska","field moist",2692.47171015,0.91,0.45,"Lignin"
221.0455643,"1.5 kPa","Alaska","flood",3346.312599275,0.91,0.45,"Lignin"
221.0455643,"1.5 kPa","Alaska","time zero saturation",3930.4177245,0.91,0.45,"Lignin"
221.0455643,"1.5 kPa","Florida","field moist",2281.909546,0.91,0.45,"Lignin"
221.0455643,"1.5 kPa","Washington","drought",1039.05450944667,0.91,0.45,"Lignin"
221.0455643,"50 kPa","Alaska","drought",7706.4793936,0.91,0.45,"Lignin"
221.0455643,"50 kPa","Alaska","field moist",3420.72884133333,0.91,0.45,"Lignin"
221.0455643,"50 kPa","Alaska","flood",5031.03863525,0.91,0.45,"Lignin"
221.0455643,"50 kPa","Alaska","time zero saturation",3706.3371584,0.91,0.45,"Lignin"
221.0455643,"50 kPa","Florida","drought",1775.57217425,0.91,0.45,"Lignin"
221.0455643,"50 kPa","Florida","field moist",2586.65840643333,0.91,0.45,"Lignin"
221.0455643,"50 kPa","Florida","flood",3908.19575186,0.91,0.45,"Lignin"
221.0666977,"1.5 kPa","Alaska","drought",3035.40930166667,1.75,0.88,"Carb"
221.0666977,"1.5 kPa","Florida","time zero saturation",18549.430176,1.75,0.88,"Carb"
221.0666977,"50 kPa","Alaska","drought",9177.4084155,1.75,0.88,"Carb"
221.0666977,"50 kPa","Florida","time zero saturation",36631.9169925,1.75,0.88,"Carb"
221.0819481,"1.5 kPa","Alaska","drought",4702.661972075,1.17,0.33,"Lignin"
221.0819481,"1.5 kPa","Alaska","field moist",4276.43862248,1.17,0.33,"Lignin"
221.0819481,"1.5 kPa","Alaska","flood",6142.52264372,1.17,0.33,"Lignin"
221.0819481,"1.5 kPa","Alaska","time zero saturation",6840.6466431,1.17,0.33,"Lignin"
221.0819481,"1.5 kPa","Florida","field moist",2719.62622075,1.17,0.33,"Lignin"
221.0819481,"1.5 kPa","Washington","drought",1258.13576253333,1.17,0.33,"Lignin"
221.0819481,"1.5 kPa","Washington","field moist",2218.24373366667,1.17,0.33,"Lignin"
221.0819481,"1.5 kPa","Washington","time zero saturation",648.01895905,1.17,0.33,"Lignin"
221.0819481,"50 kPa","Alaska","drought",18528.4762708,1.17,0.33,"Lignin"
221.0819481,"50 kPa","Alaska","field moist",6773.038818,1.17,0.33,"Lignin"
221.0819481,"50 kPa","Alaska","flood",8787.980712,1.17,0.33,"Lignin"
221.0819481,"50 kPa","Alaska","time zero saturation",7617.459473,1.17,0.33,"Lignin"
221.0819481,"50 kPa","Florida","drought",3118.43701175,1.17,0.33,"Lignin"
221.0819481,"50 kPa","Florida","field moist",4458.447632,1.17,0.33,"Lignin"
221.0819481,"50 kPa","Florida","flood",4642.61611322,1.17,0.33,"Lignin"
221.0819481,"50 kPa","Florida","time zero saturation",6888.77766933333,1.17,0.33,"Lignin"
221.0819481,"50 kPa","Washington","drought",2771.37447066667,1.17,0.33,"Lignin"
221.0819481,"50 kPa","Washington","field moist",1191.24055178,1.17,0.33,"Lignin"
221.0819481,"50 kPa","Washington","flood",3184.6948852,1.17,0.33,"Lignin"
221.0819481,"50 kPa","Washington","time zero saturation",2646.5652589,1.17,0.33,"Lignin"
221.1030804,"50 kPa","Washington","field moist",1485.476119925,2,0.67,"AminoSugar"
221.118332,"1.5 kPa","Alaska","drought",7038.17008533333,1.38,0.23,"Lignin"
221.118332,"1.5 kPa","Alaska","field moist",4456.936272225,1.38,0.23,"Lignin"
221.118332,"1.5 kPa","Alaska","flood",4748.95222224,1.38,0.23,"Lignin"
221.118332,"1.5 kPa","Alaska","time zero saturation",4279.2369234,1.38,0.23,"Lignin"
221.118332,"1.5 kPa","Florida","field moist",2122.10748275,1.38,0.23,"Lignin"
221.118332,"50 kPa","Alaska","drought",22540.9824716,1.38,0.23,"Lignin"
221.118332,"50 kPa","Alaska","field moist",6109.16853866667,1.38,0.23,"Lignin"
221.118332,"50 kPa","Alaska","flood",7462.6342155,1.38,0.23,"Lignin"
221.118332,"50 kPa","Alaska","time zero saturation",5241.2747558,1.38,0.23,"Lignin"
221.118332,"50 kPa","Florida","drought",3849.26277666667,1.38,0.23,"Lignin"
221.118332,"50 kPa","Florida","field moist",2960.70314556667,1.38,0.23,"Lignin"
221.118332,"50 kPa","Florida","flood",5395.22444666667,1.38,0.23,"Lignin"
221.118332,"50 kPa","Florida","time zero saturation",6496.51959275,1.38,0.23,"Lignin"
221.1547158,"1.5 kPa","Alaska","drought",8798.559621,1.57,0.14,"Lipid"
221.1547158,"1.5 kPa","Alaska","field moist",6197.86379334,1.57,0.14,"Lipid"
221.1547158,"1.5 kPa","Alaska","flood",11772.43070138,1.57,0.14,"Lipid"
221.1547158,"1.5 kPa","Alaska","time zero saturation",11797.56176696,1.57,0.14,"Lipid"
221.1547158,"1.5 kPa","Florida","drought",8155.5215456,1.57,0.14,"Lipid"
221.1547158,"1.5 kPa","Florida","field moist",9824.0893555,1.57,0.14,"Lipid"
221.1547158,"1.5 kPa","Florida","flood",5476.940283,1.57,0.14,"Lipid"
221.1547158,"1.5 kPa","Florida","time zero saturation",8778.650194,1.57,0.14,"Lipid"
221.1547158,"1.5 kPa","Washington","drought",2960.01896958,1.57,0.14,"Lipid"
221.1547158,"1.5 kPa","Washington","field moist",6482.7077148,1.57,0.14,"Lipid"
221.1547158,"1.5 kPa","Washington","flood",9244.08239575,1.57,0.14,"Lipid"
221.1547158,"1.5 kPa","Washington","time zero saturation",9636.31860225,1.57,0.14,"Lipid"
221.1547158,"50 kPa","Alaska","drought",92238.4858398,1.57,0.14,"Lipid"
221.1547158,"50 kPa","Alaska","field moist",4608.16943366667,1.57,0.14,"Lipid"
221.1547158,"50 kPa","Alaska","flood",11236.126954,1.57,0.14,"Lipid"
221.1547158,"50 kPa","Alaska","time zero saturation",11942.1591806,1.57,0.14,"Lipid"
221.1547158,"50 kPa","Florida","drought",6633.074707,1.57,0.14,"Lipid"
221.1547158,"50 kPa","Florida","field moist",9800.92431533333,1.57,0.14,"Lipid"
221.1547158,"50 kPa","Florida","time zero saturation",14706.000977,1.57,0.14,"Lipid"
221.1547158,"50 kPa","Washington","drought",10283.01525825,1.57,0.14,"Lipid"
221.1547158,"50 kPa","Washington","field moist",11458.391798,1.57,0.14,"Lipid"
221.1547158,"50 kPa","Washington","flood",34281.66626,1.57,0.14,"Lipid"
221.1547158,"50 kPa","Washington","time zero saturation",81967.79785,1.57,0.14,"Lipid"
223.0248209,"1.5 kPa","Alaska","field moist",2078.82885418,0.8,0.6,"Lignin"
223.0248209,"1.5 kPa","Alaska","flood",2512.6650238,0.8,0.6,"Lignin"
223.0248209,"1.5 kPa","Alaska","time zero saturation",3921.71305333333,0.8,0.6,"Lignin"
223.0248209,"1.5 kPa","Florida","field moist",1835.71370433333,0.8,0.6,"Lignin"
223.0248209,"1.5 kPa","Washington","drought",786.380966366667,0.8,0.6,"Lignin"
223.0248209,"50 kPa","Alaska","drought",5387.538037,0.8,0.6,"Lignin"
223.0248209,"50 kPa","Alaska","field moist",2365.01765966667,0.8,0.6,"Lignin"
223.0248209,"50 kPa","Alaska","flood",4400.6201175,0.8,0.6,"Lignin"
223.0248209,"50 kPa","Alaska","time zero saturation",2747.2509766,0.8,0.6,"Lignin"
223.0248209,"50 kPa","Florida","drought",2092.651774,0.8,0.6,"Lignin"
223.0248209,"50 kPa","Florida","flood",4737.19769316667,0.8,0.6,"Lignin"
223.0459637,"1.5 kPa","Alaska","drought",3195.43115233333,1.71,1.14,"Other"
223.0459637,"1.5 kPa","Florida","time zero saturation",5018.42041,1.71,1.14,"Other"
223.0459637,"50 kPa","Florida","time zero saturation",14362.49768075,1.71,1.14,"Other"
223.061206,"1.5 kPa","Alaska","drought",5490.53934766667,1.09,0.45,"Lignin"
223.061206,"1.5 kPa","Alaska","field moist",3924.34615482,1.09,0.45,"Lignin"
223.061206,"1.5 kPa","Alaska","flood",4528.26149268,1.09,0.45,"Lignin"
223.061206,"1.5 kPa","Alaska","time zero saturation",3931.52122194,1.09,0.45,"Lignin"
223.061206,"1.5 kPa","Florida","field moist",2289.60479725,1.09,0.45,"Lignin"
223.061206,"1.5 kPa","Washington","drought",1251.00905109667,1.09,0.45,"Lignin"
223.061206,"50 kPa","Alaska","drought",13088.201807,1.09,0.45,"Lignin"
223.061206,"50 kPa","Alaska","field moist",5634.33398466667,1.09,0.45,"Lignin"
223.061206,"50 kPa","Alaska","flood",8187.22583125,1.09,0.45,"Lignin"
223.061206,"50 kPa","Alaska","time zero saturation",5355.4124024,1.09,0.45,"Lignin"
223.061206,"50 kPa","Florida","drought",2171.355011,1.09,0.45,"Lignin"
223.061206,"50 kPa","Florida","field moist",3056.88848883333,1.09,0.45,"Lignin"
223.061206,"50 kPa","Florida","flood",3839.27402668,1.09,0.45,"Lignin"
223.061206,"50 kPa","Florida","time zero saturation",5080.21066225,1.09,0.45,"Lignin"
223.061206,"50 kPa","Washington","flood",852.192972766667,1.09,0.45,"Lignin"
223.0975907,"1.5 kPa","Alaska","drought",6757.2702158,1.33,0.33,"Lignin"
223.0975907,"1.5 kPa","Alaska","field moist",6446.9346672,1.33,0.33,"Lignin"
223.0975907,"1.5 kPa","Alaska","flood",8432.1048229,1.33,0.33,"Lignin"
223.0975907,"1.5 kPa","Alaska","time zero saturation",6156.08090838,1.33,0.33,"Lignin"
223.0975907,"1.5 kPa","Florida","field moist",2427.53347775,1.33,0.33,"Lignin"
223.0975907,"1.5 kPa","Washington","drought",934.16330477,1.33,0.33,"Lignin"
223.0975907,"1.5 kPa","Washington","field moist",2401.31673176667,1.33,0.33,"Lignin"
223.0975907,"50 kPa","Alaska","drought",27849.5847646,1.33,0.33,"Lignin"
223.0975907,"50 kPa","Alaska","field moist",9464.339762,1.33,0.33,"Lignin"
223.0975907,"50 kPa","Alaska","flood",12630.2513425,1.33,0.33,"Lignin"
223.0975907,"50 kPa","Alaska","time zero saturation",7854.2616222,1.33,0.33,"Lignin"
223.0975907,"50 kPa","Florida","drought",3172.616333,1.33,0.33,"Lignin"
223.0975907,"50 kPa","Florida","field moist",3698.067627,1.33,0.33,"Lignin"
223.0975907,"50 kPa","Florida","flood",3764.99452832,1.33,0.33,"Lignin"
223.0975907,"50 kPa","Florida","time zero saturation",5698.15738933333,1.33,0.33,"Lignin"
223.0975907,"50 kPa","Washington","field moist",1721.61283346667,1.33,0.33,"Lignin"
223.0975907,"50 kPa","Washington","flood",1817.76977533333,1.33,0.33,"Lignin"
223.1339774,"1.5 kPa","Alaska","drought",5346.02451603333,1.54,0.23,"Lipid"
223.1339774,"1.5 kPa","Alaska","field moist",2951.251464875,1.54,0.23,"Lipid"
223.1339774,"1.5 kPa","Alaska","flood",5282.61386632,1.54,0.23,"Lipid"
223.1339774,"1.5 kPa","Alaska","time zero saturation",3082.49249882,1.54,0.23,"Lipid"
223.1339774,"1.5 kPa","Florida","time zero saturation",3360.519694,1.54,0.23,"Lipid"
223.1339774,"1.5 kPa","Washington","drought",1193.47658276667,1.54,0.23,"Lipid"
223.1339774,"1.5 kPa","Washington","time zero saturation",372.829097725,1.54,0.23,"Lipid"
223.1339774,"50 kPa","Alaska","drought",17751.774072,1.54,0.23,"Lipid"
223.1339774,"50 kPa","Alaska","field moist",2618.68151863333,1.54,0.23,"Lipid"
223.1339774,"50 kPa","Alaska","flood",7040.25573725,1.54,0.23,"Lipid"
223.1339774,"50 kPa","Alaska","time zero saturation",3624.13702375,1.54,0.23,"Lipid"
223.1339774,"50 kPa","Florida","drought",3046.993286,1.54,0.23,"Lipid"
223.1339774,"50 kPa","Florida","flood",3602.12337233333,1.54,0.23,"Lipid"
223.1339774,"50 kPa","Florida","time zero saturation",11998.923707,1.54,0.23,"Lipid"
223.1339774,"50 kPa","Washington","field moist",1286.88786305,1.54,0.23,"Lipid"
223.1339774,"50 kPa","Washington","flood",2538.03543125,1.54,0.23,"Lipid"
223.1339774,"50 kPa","Washington","time zero saturation",2314.69249453333,1.54,0.23,"Lipid"
223.1816033,"1.5 kPa","Alaska","field moist",2435.71120213333,1.85,0.08,"Lipid"
223.1816033,"1.5 kPa","Florida","time zero saturation",2558.633138,1.85,0.08,"Lipid"
223.1816033,"1.5 kPa","Washington","drought",6646.3468462,1.85,0.08,"Lipid"
223.1816033,"1.5 kPa","Washington","field moist",5533.98640953333,1.85,0.08,"Lipid"
223.1816033,"1.5 kPa","Washington","time zero saturation",3155.66573066667,1.85,0.08,"Lipid"
223.1816033,"50 kPa","Washington","flood",1719.83398433333,1.85,0.08,"Lipid"
225.0404753,"1.5 kPa","Alaska","drought",4203.249227,1,0.6,"Lignin"
225.0404753,"1.5 kPa","Alaska","field moist",2610.56851196,1,0.6,"Lignin"
225.0404753,"1.5 kPa","Alaska","flood",3667.8235017,1,0.6,"Lignin"
225.0404753,"1.5 kPa","Alaska","time zero saturation",3574.67350266667,1,0.6,"Lignin"
225.0404753,"1.5 kPa","Florida","field moist",1966.169739,1,0.6,"Lignin"
225.0404753,"1.5 kPa","Washington","drought",1150.65494011667,1,0.6,"Lignin"
225.0404753,"50 kPa","Alaska","drought",8847.7068854,1,0.6,"Lignin"
225.0404753,"50 kPa","Alaska","field moist",3569.75284833333,1,0.6,"Lignin"
225.0404753,"50 kPa","Alaska","flood",7226.45178325,1,0.6,"Lignin"
225.0404753,"50 kPa","Alaska","time zero saturation",3495.5882326,1,0.6,"Lignin"
225.0404753,"50 kPa","Florida","drought",2727.22180175,1,0.6,"Lignin"
225.0404753,"50 kPa","Florida","flood",3551.69578555,1,0.6,"Lignin"
225.0404753,"50 kPa","Florida","time zero saturation",7974.06170625,1,0.6,"Lignin"
225.0768606,"1.5 kPa","Alaska","drought",7441.3427252,1.27,0.45,"Lignin"
225.0768606,"1.5 kPa","Alaska","field moist",7443.2761536,1.27,0.45,"Lignin"
225.0768606,"1.5 kPa","Alaska","flood",8364.49484822,1.27,0.45,"Lignin"
225.0768606,"1.5 kPa","Alaska","time zero saturation",6008.18273924,1.27,0.45,"Lignin"
225.0768606,"1.5 kPa","Florida","drought",3820.18125,1.27,0.45,"Lignin"
225.0768606,"1.5 kPa","Florida","field moist",6323.8337405,1.27,0.45,"Lignin"
225.0768606,"1.5 kPa","Florida","flood",1859.38475324,1.27,0.45,"Lignin"
225.0768606,"1.5 kPa","Washington","drought",1433.57410165333,1.27,0.45,"Lignin"
225.0768606,"50 kPa","Alaska","drought",24181.336329,1.27,0.45,"Lignin"
225.0768606,"50 kPa","Alaska","field moist",9498.88484766667,1.27,0.45,"Lignin"
225.0768606,"50 kPa","Alaska","flood",14697.20752075,1.27,0.45,"Lignin"
225.0768606,"50 kPa","Alaska","time zero saturation",8733.2667958,1.27,0.45,"Lignin"
225.0768606,"50 kPa","Florida","drought",9179.9055185,1.27,0.45,"Lignin"
225.0768606,"50 kPa","Florida","field moist",8328.843344,1.27,0.45,"Lignin"
225.0768606,"50 kPa","Florida","flood",6926.31368564,1.27,0.45,"Lignin"
225.0768606,"50 kPa","Florida","time zero saturation",10026.6437375,1.27,0.45,"Lignin"
225.0768606,"50 kPa","Washington","field moist",1368.44594722,1.27,0.45,"Lignin"
225.0768606,"50 kPa","Washington","flood",1430.107829,1.27,0.45,"Lignin"
225.1132462,"1.5 kPa","Alaska","drought",7690.1951658,1.5,0.33,"Protein"
225.1132462,"1.5 kPa","Alaska","field moist",4729.16488086,1.5,0.33,"Protein"
225.1132462,"1.5 kPa","Alaska","flood",8844.3195426,1.5,0.33,"Protein"
225.1132462,"1.5 kPa","Alaska","time zero saturation",5079.95273448,1.5,0.33,"Protein"
225.1132462,"1.5 kPa","Florida","drought",1486.698344,1.5,0.33,"Protein"
225.1132462,"1.5 kPa","Florida","field moist",2624.02286766667,1.5,0.33,"Protein"
225.1132462,"1.5 kPa","Washington","drought",1736.49827964,1.5,0.33,"Protein"
225.1132462,"1.5 kPa","Washington","field moist",2326.479965125,1.5,0.33,"Protein"
225.1132462,"1.5 kPa","Washington","time zero saturation",621.5682831,1.5,0.33,"Protein"
225.1132462,"50 kPa","Alaska","drought",34545.0565484,1.5,0.33,"Protein"
225.1132462,"50 kPa","Alaska","field moist",5753.54065033333,1.5,0.33,"Protein"
225.1132462,"50 kPa","Alaska","flood",12890.77038575,1.5,0.33,"Protein"
225.1132462,"50 kPa","Alaska","time zero saturation",4965.7288086,1.5,0.33,"Protein"
225.1132462,"50 kPa","Florida","drought",4121.79357875,1.5,0.33,"Protein"
225.1132462,"50 kPa","Florida","flood",4670.57122435,1.5,0.33,"Protein"
225.1132462,"50 kPa","Florida","time zero saturation",6826.29754625,1.5,0.33,"Protein"
225.1132462,"50 kPa","Washington","drought",2791.22855633333,1.5,0.33,"Protein"
225.1132462,"50 kPa","Washington","field moist",1679.56811536,1.5,0.33,"Protein"
225.1132462,"50 kPa","Washington","flood",2877.70761125,1.5,0.33,"Protein"
225.1132462,"50 kPa","Washington","time zero saturation",4198.44460554,1.5,0.33,"Protein"
225.1496315,"1.5 kPa","Alaska","field moist",823.778910266667,1.69,0.23,"Lipid"
225.1496315,"1.5 kPa","Alaska","flood",3954.483439,1.69,0.23,"Lipid"
225.1496315,"1.5 kPa","Alaska","time zero saturation",2889.37622033333,1.69,0.23,"Lipid"
225.1496315,"1.5 kPa","Florida","time zero saturation",11675.8640642,1.69,0.23,"Lipid"
225.1496315,"1.5 kPa","Washington","drought",1271.64929206667,1.69,0.23,"Lipid"
225.1496315,"1.5 kPa","Washington","time zero saturation",597.636276275,1.69,0.23,"Lipid"
225.1496315,"50 kPa","Alaska","drought",11830.9423225,1.69,0.23,"Lipid"
225.1496315,"50 kPa","Alaska","flood",8998.891113,1.69,0.23,"Lipid"
225.1496315,"50 kPa","Florida","drought",4024.696167,1.69,0.23,"Lipid"
225.1496315,"50 kPa","Florida","flood",3553.03705836667,1.69,0.23,"Lipid"
