SampleID,Site,Treatment,HeadSpace_Ht_cm,soil_pH_water_airdried,DryMass_SoilOnly_g,DryMass_NONsoil_ALL_g,VolumeSoil_cm3,rownum,TREATMENT_PHASE,sequence_valve,Total_core_mass_pot_pie_pans_g,Additional_Wt_toRemove,picarro_records,samplenum,CO2_ppm_s,CH4_ppb_s,r2_CO2,r2_CH4,DATETIME,N,h2o_reported
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1042,3.6108757101286897,-2.583217113969984e-4,0.7330360760522379,0.19524105291847527,2016-10-08T06:13:10Z,7,2.0163748406142856
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1052,4.17161441528478,4.1292775985070633e-4,0.8027571756970855,0.28743366542268123,2016-10-08T06:33:11Z,8,2.0922157298
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1062,4.294151721465939,4.525405686274651e-4,0.8172419303205517,0.27635131538701063,2016-10-08T06:53:09Z,8,2.099504505875
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1072,4.653974121273775,4.278918096958483e-4,0.7390901353359934,0.20989917795558,2016-10-08T07:13:08Z,8,2.1121500388375
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1082,4.635290396139716,4.567966075368131e-4,0.8887192709677083,0.8531900517689347,2016-10-08T07:33:05Z,7,2.1174669984714285
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1092,5.601532202631567,-1.6628532894635416e-5,0.8058174443637367,-0.1955943509708915,2016-10-08T07:53:05Z,7,2.227319141357143
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1102,4.422450411874995,-6.373961964281343e-5,0.8253346485662505,-0.15489878450579875,2016-10-08T08:13:02Z,8,2.0569647708375003
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1112,5.432984088801271,4.960853869611282e-4,0.7493777425058683,0.5435543549863346,2016-10-08T08:33:02Z,8,2.1226128991624997
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1122,6.149027653773588,9.627616264151238e-4,0.6587501214171281,0.6000095356465784,2016-10-08T08:52:59Z,8,2.0665510738875
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1132,4.923469541837469,5.416002445229572e-4,0.815543854857165,0.8280504720994954,2016-10-08T09:12:57Z,7,2.136889799885714
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1142,7.821618770635842,3.731924471099627e-4,0.8561764168088779,0.21095106455353252,2016-10-08T09:32:56Z,7,2.2210352151857142
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1152,6.153648769466929,-5.799217665436933e-5,0.9077435881912138,-0.16006861676147266,2016-10-08T09:52:55Z,7,2.229204111685714
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1162,4.58686111690561,8.989449187062927e-4,0.5749759160219798,0.8985277607027872,2016-10-08T10:12:51Z,7,1.9263563581714285
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1173,6.317059889283092,2.6070337003683775e-4,0.8447560164713759,0.03415724886641858,2016-10-08T10:32:52Z,7,2.2578343339571427
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1183,3.9366208429738747,0.0017312167330066183,0.37436780580147655,0.9029011404285447,2016-10-08T10:52:47Z,7,1.8246314782428572
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1193,5.449568771940557,4.6289568793708746e-4,0.8982853807228952,0.7823441915852084,2016-10-08T11:12:47Z,7,2.1843520050714287
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1204,4.674826145359476,6.037361738562637e-4,0.6435071444450573,0.8419846000713616,2016-10-08T11:32:45Z,7,2.0171548418
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1214,6.2933170502960705,-7.630165131544155e-6,0.7286846730794784,-0.19955211183083432,2016-10-08T11:52:46Z,7,2.2821591637285716
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1224,4.988601304685323,0.0010495889662588077,0.5960024945122422,0.903089975978888,2016-10-08T12:12:41Z,7,1.9634791284428572
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1234,6.877639239257976,-1.3665742402822306e-4,0.7981284438350065,-0.012804047405640118,2016-10-08T12:32:42Z,7,2.291278068657143
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1244,4.866930497222229,5.7990990476168326e-5,0.8495010667648968,-0.1558375446650213,2016-10-08T12:52:39Z,8,2.09518677125
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1254,6.300373038233446,5.737032280757538e-4,0.7675133554854509,0.5405728358100388,2016-10-08T13:12:39Z,8,2.1682633133375
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1264,4.511182753947379,8.669680986842296e-4,0.35484692687653896,0.610419960535905,2016-10-08T13:32:35Z,7,1.8956437689285714
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1274,5.971559084607843,3.8853713709151316e-4,0.8960545810144697,0.7175581470638785,2016-10-08T13:52:35Z,7,2.240681019071429
C8,CPCRW,sat_I,2,5.22,255.05,109.05,228.29,214,IMMEDIATE_SATURATION,8,539.8,10,197,1284,4.447710295913464,0.0010391579867788702,0.1728521938673897,0.5454085169925602,2016-10-08T14:12:31Z,7,1.8928271457285715
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,904,20.387119191768292,0.001773429756097577,0.814097398899494,0.10967650620532299,2016-10-08T01:37:35Z,9,2.096667212822222
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,914,13.254625619999983,-1.127846094594143e-4,0.7133809336779975,-0.3171585532615413,2016-10-08T01:57:27Z,5,1.7110198494
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,924,95.74162491499997,-6.748586000002508e-4,NaN,NaN,2016-10-08T02:17:25Z,2,1.6881029103
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,934,NA,NA,0,0,2016-10-08T02:37:24Z,1,1.7683660442
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,944,19.643236885000064,0.0027359794499998984,NaN,NaN,2016-10-08T02:57:21Z,2,1.56499569655
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,954,30.618365334999996,0.004106268850000159,NaN,NaN,2016-10-08T03:17:20Z,2,1.6320218940000002
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,964,12.715219019230767,0.0017570438653846101,0.46153846153846123,0.4615384615384712,2016-10-08T03:37:18Z,4,1.524976191075
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,974,2.6331977983957207,7.924022122995191e-4,0.41821603919972583,0.8338577016859421,2016-10-08T03:57:21Z,10,2.10305002778
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,984,1.7990068657894966,-7.342843421045358e-5,0.7534107078309233,-0.15566176285080835,2016-10-08T04:17:20Z,7,2.165647749057143
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,994,0.5870257107904587,-4.602439742647947e-5,0.02246808838801606,-0.1769307647272873,2016-10-08T04:37:18Z,7,2.211214981342857
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1004,NA,NA,0,0,2016-10-08T04:57:13Z,1,2.1066886216
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1014,20.943648805000034,0.004231710750000346,NaN,NaN,2016-10-08T05:17:11Z,2,1.6623930726
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1024,15.495840158076888,0.0019541283192305477,0.884615384615383,0.8846153846152822,2016-10-08T05:37:09Z,3,1.5871084863333333
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1034,-1.0474328812499971,-2.8254635359834483e-4,-0.009517714702851787,0.24521163017996017,2016-10-08T05:57:12Z,7,2.236083763642857
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1044,4.717539998713248,4.5502850790445147e-4,0.9261019230354736,0.5476628715866922,2016-10-08T06:17:09Z,7,1.9848426823
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1054,4.466971759210534,6.755422039474527e-4,0.8510023893676182,0.6945803098844988,2016-10-08T06:37:09Z,7,2.023074382814286
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1064,0.03488582328432942,-7.606792434634483e-5,-0.19962370923418438,-0.10903770718866856,2016-10-08T06:57:08Z,7,2.2455271661571428
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1074,2.1768172296052652,3.478767500000311e-4,0.5526195718285957,0.5668751637741203,2016-10-08T07:17:07Z,7,2.1919065620714284
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1084,4.584620117763182,7.25204342105248e-4,0.844698133250458,0.7413933294613002,2016-10-08T07:37:05Z,7,2.1086486419285713
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1094,5.346758313464062,7.900117836602125e-4,0.8830290153031808,0.8654710767547729,2016-10-08T07:57:02Z,7,2.0118499846428572
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1104,17.893983885000022,-4.89498240000108e-4,0.40000000000000013,0.4000000000000761,2016-10-08T08:16:57Z,4,1.550638639975
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1114,NA,NA,0,0,2016-10-08T08:36:58Z,1,2.2634425695
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1124,5.256775819159552,0.0011158348545584331,0.8224336821046803,0.7886997355488661,2016-10-08T08:56:59Z,10,2.17475997892
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1134,38.05041586000006,0.0044153065500002345,NaN,NaN,2016-10-08T09:16:52Z,2,1.6692882199999999
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1144,NA,NA,0,0,2016-10-08T09:36:52Z,1,2.2603352829
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1154,14.411214098039215,0.0013152711862744638,0.6862745098039216,0.6862745098038947,2016-10-08T09:56:50Z,4,1.64485648325
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1164,2.4526378154779405,5.665754591912304e-4,0.6978944288769936,0.8693527738815978,2016-10-08T10:16:52Z,7,2.2115951488285712
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1175,40.81606574000003,0.0046042563500001705,NaN,NaN,2016-10-08T10:36:46Z,2,1.7396632526
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1185,NA,NA,0,0,2016-10-08T10:56:46Z,1,2.2713541088
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1195,39.942129335,0.005346692099999946,NaN,NaN,2016-10-08T11:16:43Z,2,1.77344120635
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1206,6.978435490017481,0.0010419895209790783,0.8771454824221201,0.9259945081848078,2016-10-08T11:36:44Z,7,2.0574795162714286
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1216,49.04223714500006,0.004146360900000239,NaN,NaN,2016-10-08T11:56:39Z,2,1.7474178578
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1226,26.159442896153855,0.00142575234615395,0.4615384615384619,0.4615384615384983,2016-10-08T12:16:37Z,4,1.586303791
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1236,3.1759244987581825,1.9696419607864496e-5,0.8608590407037435,-0.19779314010470728,2016-10-08T12:36:40Z,7,2.164741975257143
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1246,4.709434834924248,6.136033007576073e-4,0.5423902475063909,0.6899296931866974,2016-10-08T12:56:39Z,10,2.15975925027
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1256,30.896297045384575,9.832611923067032e-5,0.8846153846153837,0.884615384614166,2016-10-08T13:16:34Z,3,1.7268078719
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1266,0.3084717624836647,1.461778483660639e-4,-0.17458831421189647,0.0038669993295519234,2016-10-08T13:36:36Z,7,2.243383018742857
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1276,7.033045752049486,0.00101203780035347,0.8562981157779417,0.8423312992516243,2016-10-08T13:56:33Z,7,2.093978059942857
C9,CPCRW,sat_I,2,5.44,173.28,201.1,196.29,215,IMMEDIATE_SATURATION,9,551.43,10,197,1286,5.309126393933824,5.12000366360357e-4,0.9330584223952122,0.47596386894777976,2016-10-08T14:16:32Z,7,2.140291989385714
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,906,12.127115353846156,-1.6823309615382337e-4,0.46153846153846145,0.4615384615384115,2016-10-08T01:41:30Z,4,1.3908624412250001
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,916,NA,NA,0,0,2016-10-08T02:01:28Z,1,1.3368432761
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,926,NA,NA,0,0,2016-10-08T02:21:26Z,1,1.3372652366
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,936,9.25941293571426,-0.001191193035714437,0.7857142857142829,0.7857142857143744,2016-10-08T02:41:25Z,3,1.3911722861
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,946,6.825782417450975,7.103151862745456e-4,0.686274509803921,0.6862745098040436,2016-10-08T03:01:23Z,4,1.376493625975
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,956,8.016504710392148,8.165386274510397e-4,0.6862745098039216,0.6862745098040223,2016-10-08T03:21:21Z,4,1.348619381825
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,966,9.34009986785714,-1.6542535714322702e-4,0.7857142857142845,0.7857142857160244,2016-10-08T03:41:19Z,3,1.2852444769333333
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,976,NA,NA,0,0,2016-10-08T04:01:18Z,1,1.2022623901
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,986,9.618734689285686,-1.1472064285716632e-4,0.7857142857142835,0.7857142857145056,2016-10-08T04:21:16Z,4,1.26030700935
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,996,NA,NA,0,0,2016-10-08T04:41:14Z,1,1.1611110464
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1006,NA,NA,0,0,2016-10-08T05:01:13Z,1,1.1306741281
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1016,19.887431439999997,-9.582719499998375e-4,NaN,NaN,2016-10-08T05:21:10Z,2,1.1004885662000001
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1026,10.645222057843153,-4.35509864705922e-4,0.686274509803923,0.6862745098038823,2016-10-08T05:41:08Z,4,1.1282067548499999
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1036,NA,NA,0,0,2016-10-08T06:01:08Z,1,1.1326619037
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1046,21.962009789999982,-0.0026233949999998818,NaN,NaN,2016-10-08T06:21:07Z,2,1.1502701013
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1056,NA,NA,0,0,2016-10-08T06:41:05Z,1,1.1955883182
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1066,0.6937339864285913,-1.1498886428565729e-4,0.7857142857143028,0.7857142857139817,2016-10-08T07:01:05Z,4,1.2510837136000001
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1076,NA,NA,0,0,2016-10-08T07:21:02Z,1,1.2618779072
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1086,0.39613061357145446,1.2523720714285866e-4,0.7857142857143294,0.7857142857140064,2016-10-08T07:41:02Z,4,1.25618165875
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1096,16.175747535769197,-9.688838653846663e-4,0.8846153846153835,0.8846153846154827,2016-10-08T08:00:58Z,3,1.2416342178333333
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1106,16.33635219980393,-0.0017504524098039171,0.6862745098039224,0.6862745098039267,2016-10-08T08:20:57Z,4,1.281184294625
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1116,NA,NA,0,0,2016-10-08T08:40:57Z,1,1.2484174856
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1126,17.63995158642858,-4.389589499999912e-4,0.785714285714286,0.7857142857142282,2016-10-08T09:00:54Z,4,1.29855404465
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1136,5.370726121153836,6.15085230769187e-4,0.4615384615384617,0.4615384615384286,2016-10-08T09:20:53Z,4,1.3181632972
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1146,12.867004980000003,0.0011195521500000304,0.7857142857142858,0.7857142857142889,2016-10-08T09:40:51Z,4,1.330099808275
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1156,NA,NA,0,0,2016-10-08T10:00:51Z,1,1.2535545321
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1166,12.09821204490197,7.327537843137415e-4,0.686274509803922,0.686274509803935,2016-10-08T10:20:48Z,4,1.3343879374249998
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1177,NA,NA,0,0,2016-10-08T10:40:45Z,1,1.291652296
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1187,28.54263838666662,5.868754666668219e-4,NaN,NaN,2016-10-08T11:00:44Z,2,1.26378976815
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1197,NA,NA,0,0,2016-10-08T11:20:43Z,1,1.2754486245
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1208,17.284371415714286,9.576492857151414e-5,0.7857142857142858,0.7857142857150562,2016-10-08T11:40:41Z,4,1.347006395075
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1218,NA,NA,0,0,2016-10-08T12:00:39Z,1,1.2808699651
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1228,58.38397854500003,-0.0011396933499999997,NaN,NaN,2016-10-08T12:20:38Z,2,1.2700449306000001
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1238,6.146501262857171,-4.026298285714212e-4,0.7857142857142885,0.7857142857143435,2016-10-08T12:40:37Z,4,1.318957255075
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1248,NA,NA,0,0,2016-10-08T13:00:35Z,1,1.3676406101
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1258,8.003328832745122,-3.054590647058739e-4,0.6862745098039237,0.68627450980389,2016-10-08T13:20:34Z,4,1.3380867592999999
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1268,60.77301625999999,-0.0010175993499997424,NaN,NaN,2016-10-08T13:40:30Z,2,1.2927766529
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1278,NA,NA,0,0,2016-10-08T14:00:30Z,1,1.3040105486
C10,CPCRW,sat_I,1,5.08,285.19,125.19,267.9,216,IMMEDIATE_SATURATION,10,547.71,10,197,1288,NA,NA,0,0,2016-10-08T14:20:29Z,1,1.3025186637
C21,CPCRW,drought,0.5,5.09,225.9,261.43,243.7,218,DROUGHT4C_PRE_INCUBATION,1,550.12,NA,18,1306,7.904695755168671,-0.0040215485724048195,0.5389887584076798,0.4682820896018136,2016-10-09T15:42:37Z,12,1.0569215235116667
C21,CPCRW,drought,0.5,5.09,225.9,261.43,243.7,218,DROUGHT4C_PRE_INCUBATION,1,550.12,NA,18,1316,6.6062693743929275,3.7166517770423715e-4,0.7662751901875072,0.34938578661765884,2016-10-09T15:55:34Z,10,1.04283795075
C21,CPCRW,drought,0.5,5.09,225.9,261.43,243.7,218,DROUGHT4C_PRE_INCUBATION,1,550.12,NA,18,1326,3.966670486333231,6.229116605229156e-4,0.8143265649627368,0.2838150165740546,2016-10-09T16:08:33Z,13,1.0333031993246153
C21,CPCRW,drought,0.5,5.09,225.9,261.43,243.7,218,DROUGHT4C_PRE_INCUBATION,1,550.12,NA,18,1336,2.583830805645109,6.444109459859951e-4,0.6194568873109112,0.17575872198251818,2016-10-09T16:21:34Z,13,1.0505840939153845
C22,CPCRW,drought,0.5,5.1,216.87,140.41,289.7,219,DROUGHT4C_PRE_INCUBATION,2,416.27,NA,18,1308,15.693492524830512,0.002852027353483982,0.894053982658045,0.687653226330063,2016-10-09T15:45:06Z,10,1.069109815
C22,CPCRW,drought,0.5,5.1,216.87,140.41,289.7,219,DROUGHT4C_PRE_INCUBATION,2,416.27,NA,18,1318,12.211108410371898,0.003631515485950389,0.8414485493340567,0.8250252615163022,2016-10-09T15:58:03Z,10,1.03310229067
C22,CPCRW,drought,0.5,5.1,216.87,140.41,289.7,219,DROUGHT4C_PRE_INCUBATION,2,416.27,NA,18,1328,8.26980471373823,0.003672572421657239,0.7208288010003638,0.5877985607480531,2016-10-09T16:11:02Z,10,1.04941545699
C22,CPCRW,drought,0.5,5.1,216.87,140.41,289.7,219,DROUGHT4C_PRE_INCUBATION,2,416.27,NA,18,1338,3.7047516850553808,0.0016567444484843644,0.6203453851266716,0.35188802053777835,2016-10-09T16:24:05Z,16,1.0372428738925
C23,CPCRW,drought,0.5,5.67,214.95,116.61,300.7,220,DROUGHT4C_PRE_INCUBATION,3,356.23,NA,18,1310,14.381880245309281,0.0062233043639174975,0.819325690894826,0.8821002999314507,2016-10-09T15:47:36Z,10,1.05169397329
C23,CPCRW,drought,0.5,5.67,214.95,116.61,300.7,220,DROUGHT4C_PRE_INCUBATION,3,356.23,NA,18,1320,12.931104573039205,0.005798671601715684,0.8709888906217752,0.8375502635076025,2016-10-09T16:00:32Z,9,1.0207230906066667
C23,CPCRW,drought,0.5,5.67,214.95,116.61,300.7,220,DROUGHT4C_PRE_INCUBATION,3,356.23,NA,18,1330,9.400051746909478,0.005571733019867519,0.8297647035057603,0.8139421795387012,2016-10-09T16:13:31Z,10,1.019475244459
C23,CPCRW,drought,0.5,5.67,214.95,116.61,300.7,220,DROUGHT4C_PRE_INCUBATION,3,356.23,NA,18,1340,8.64416298704239,0.005989216514547164,0.8573288869572498,0.7936516293549053,2016-10-09T16:26:29Z,10,1.010112133688
C24,CPCRW,drought,0.5,5.05,198.71,125.4,289.7,221,DROUGHT4C_PRE_INCUBATION,4,379.47,NA,18,1312,17.290899823307043,0.006167814891720058,0.7796627272707539,0.8620212179975544,2016-10-09T15:50:04Z,10,1.04759873463
